time,open,close,high,low 
2021-04-04 22:27:00,1.17625,1.17634,1.17635,1.17621
2021-04-04 22:28:00,1.17635,1.17636,1.17637,1.17634
2021-04-04 22:29:00,1.17636,1.17628,1.17636,1.17622
2021-04-04 22:30:00,1.17628,1.17609,1.17628,1.17609
2021-04-04 22:31:00,1.17609,1.17612,1.17614,1.17607
2021-04-04 22:32:00,1.17611,1.17611,1.17614,1.17611
2021-04-04 22:33:00,1.17611,1.17624,1.17624,1.17610
2021-04-04 22:34:00,1.17625,1.17630,1.17635,1.17625
2021-04-04 22:35:00,1.17628,1.17637,1.17643,1.17625
2021-04-04 22:36:00,1.17634,1.17641,1.17645,1.17630
2021-04-04 22:37:00,1.17641,1.17638,1.17643,1.17629
2021-04-04 22:38:00,1.17639,1.17643,1.17645,1.17633
2021-04-04 22:39:00,1.17643,1.17642,1.17645,1.17637
2021-04-04 22:40:00,1.17642,1.17635,1.17645,1.17628
2021-04-04 22:41:00,1.17635,1.17637,1.17641,1.17632
2021-04-04 22:42:00,1.17636,1.17636,1.17639,1.17632
2021-04-04 22:43:00,1.17637,1.17635,1.17643,1.17635
2021-04-04 22:44:00,1.17636,1.17637,1.17641,1.17635
2021-04-04 22:45:00,1.17639,1.17637,1.17641,1.17637
2021-04-04 22:46:00,1.17639,1.17638,1.17640,1.17633
2021-04-04 22:47:00,1.17639,1.17641,1.17642,1.17634
2021-04-04 22:48:00,1.17642,1.17642,1.17648,1.17640
2021-04-04 22:49:00,1.17642,1.17640,1.17644,1.17637
2021-04-04 22:50:00,1.17635,1.17633,1.17635,1.17623
2021-04-04 22:51:00,1.17632,1.17632,1.17636,1.17628
2021-04-04 22:52:00,1.17635,1.17628,1.17637,1.17628
2021-04-04 22:53:00,1.17631,1.17638,1.17641,1.17630
2021-04-04 22:54:00,1.17639,1.17633,1.17639,1.17632
2021-04-04 22:55:00,1.17631,1.17636,1.17636,1.17631
2021-04-04 22:56:00,1.17635,1.17636,1.17642,1.17630
2021-04-04 22:57:00,1.17635,1.17634,1.17645,1.17633
2021-04-04 22:58:00,1.17636,1.17630,1.17641,1.17628
2021-04-04 22:59:00,1.17630,1.17625,1.17631,1.17625
2021-04-04 23:00:00,1.17627,1.17626,1.17631,1.17618
2021-04-04 23:01:00,1.17626,1.17626,1.17627,1.17621
2021-04-04 23:02:00,1.17623,1.17627,1.17627,1.17622
2021-04-04 23:03:00,1.17627,1.17625,1.17627,1.17623
2021-04-04 23:04:00,1.17624,1.17614,1.17624,1.17611
2021-04-04 23:05:00,1.17613,1.17592,1.17615,1.17591
2021-04-04 23:06:00,1.17592,1.17607,1.17608,1.17584
2021-04-04 23:07:00,1.17606,1.17611,1.17612,1.17606
2021-04-04 23:08:00,1.17610,1.17615,1.17615,1.17607
2021-04-04 23:09:00,1.17616,1.17621,1.17621,1.17616
2021-04-04 23:10:00,1.17622,1.17625,1.17632,1.17620
2021-04-04 23:11:00,1.17627,1.17628,1.17629,1.17623
2021-04-04 23:12:00,1.17625,1.17628,1.17628,1.17625
2021-04-04 23:13:00,1.17627,1.17621,1.17628,1.17621
2021-04-04 23:14:00,1.17621,1.17613,1.17621,1.17613
2021-04-04 23:15:00,1.17614,1.17607,1.17618,1.17606
2021-04-04 23:16:00,1.17608,1.17615,1.17615,1.17608
2021-04-04 23:17:00,1.17617,1.17617,1.17619,1.17617
2021-04-04 23:18:00,1.17617,1.17612,1.17618,1.17612
2021-04-04 23:19:00,1.17613,1.17617,1.17617,1.17613
2021-04-04 23:20:00,1.17618,1.17620,1.17620,1.17609
2021-04-04 23:21:00,1.17622,1.17636,1.17636,1.17622
2021-04-04 23:22:00,1.17635,1.17631,1.17635,1.17628
2021-04-04 23:23:00,1.17630,1.17626,1.17630,1.17623
2021-04-04 23:24:00,1.17625,1.17631,1.17631,1.17622
2021-04-04 23:25:00,1.17629,1.17631,1.17631,1.17627
2021-04-04 23:26:00,1.17633,1.17635,1.17636,1.17631
2021-04-04 23:27:00,1.17635,1.17632,1.17636,1.17632
2021-04-04 23:28:00,1.17630,1.17633,1.17633,1.17630
2021-04-04 23:29:00,1.17636,1.17637,1.17641,1.17636
2021-04-04 23:30:00,1.17637,1.17658,1.17660,1.17637
2021-04-04 23:31:00,1.17656,1.17646,1.17656,1.17646
2021-04-04 23:32:00,1.17647,1.17645,1.17648,1.17643
2021-04-04 23:33:00,1.17646,1.17657,1.17657,1.17646
2021-04-04 23:34:00,1.17657,1.17652,1.17657,1.17652
2021-04-04 23:35:00,1.17654,1.17646,1.17654,1.17645
2021-04-04 23:36:00,1.17649,1.17647,1.17654,1.17647
2021-04-04 23:37:00,1.17646,1.17644,1.17646,1.17642
2021-04-04 23:38:00,1.17646,1.17649,1.17649,1.17646
2021-04-04 23:39:00,1.17650,1.17655,1.17655,1.17650
2021-04-04 23:40:00,1.17654,1.17654,1.17655,1.17653
2021-04-04 23:41:00,1.17655,1.17651,1.17655,1.17651
2021-04-04 23:42:00,1.17650,1.17647,1.17652,1.17647
2021-04-04 23:43:00,1.17646,1.17638,1.17646,1.17638
2021-04-04 23:44:00,1.17638,1.17642,1.17646,1.17638
2021-04-04 23:45:00,1.17644,1.17648,1.17648,1.17644
2021-04-04 23:46:00,1.17649,1.17647,1.17653,1.17647
2021-04-04 23:47:00,1.17647,1.17649,1.17650,1.17647
2021-04-04 23:48:00,1.17649,1.17647,1.17651,1.17647
2021-04-04 23:49:00,1.17647,1.17647,1.17647,1.17647
2021-04-04 23:50:00,1.17647,1.17648,1.17648,1.17647
2021-04-04 23:51:00,1.17649,1.17657,1.17657,1.17648
2021-04-04 23:52:00,1.17656,1.17656,1.17656,1.17650
2021-04-04 23:53:00,1.17657,1.17655,1.17658,1.17652
2021-04-04 23:54:00,1.17653,1.17653,1.17653,1.17653
2021-04-04 23:55:00,1.17656,1.17651,1.17656,1.17649
2021-04-04 23:56:00,1.17650,1.17656,1.17656,1.17648
2021-04-04 23:57:00,1.17656,1.17656,1.17657,1.17652
2021-04-04 23:58:00,1.17654,1.17679,1.17679,1.17654
2021-04-04 23:59:00,1.17680,1.17679,1.17682,1.17679
2021-04-05 00:00:00,1.17677,1.17661,1.17677,1.17658
2021-04-05 00:01:00,1.17661,1.17660,1.17661,1.17654
2021-04-05 00:02:00,1.17660,1.17669,1.17669,1.17660
2021-04-05 00:03:00,1.17668,1.17670,1.17671,1.17668
2021-04-05 00:04:00,1.17669,1.17658,1.17670,1.17658
2021-04-05 00:05:00,1.17660,1.17649,1.17660,1.17649
2021-04-05 00:06:00,1.17649,1.17652,1.17654,1.17649
2021-04-05 00:07:00,1.17652,1.17649,1.17652,1.17649
2021-04-05 00:08:00,1.17650,1.17649,1.17654,1.17649
2021-04-05 00:09:00,1.17648,1.17623,1.17648,1.17623
2021-04-05 00:10:00,1.17623,1.17625,1.17628,1.17622
2021-04-05 00:11:00,1.17623,1.17625,1.17626,1.17623
2021-04-05 00:12:00,1.17624,1.17619,1.17628,1.17617
2021-04-05 00:13:00,1.17620,1.17619,1.17621,1.17618
2021-04-05 00:14:00,1.17619,1.17622,1.17622,1.17618
2021-04-05 00:15:00,1.17621,1.17620,1.17622,1.17618
2021-04-05 00:16:00,1.17621,1.17623,1.17624,1.17621
2021-04-05 00:17:00,1.17625,1.17625,1.17627,1.17625
2021-04-05 00:18:00,1.17625,1.17641,1.17641,1.17625
2021-04-05 00:19:00,1.17642,1.17637,1.17650,1.17635
2021-04-05 00:20:00,1.17637,1.17644,1.17644,1.17635
2021-04-05 00:21:00,1.17645,1.17651,1.17660,1.17645
2021-04-05 00:22:00,1.17651,1.17649,1.17651,1.17648
2021-04-05 00:23:00,1.17650,1.17653,1.17656,1.17650
2021-04-05 00:24:00,1.17652,1.17652,1.17653,1.17648
2021-04-05 00:25:00,1.17651,1.17651,1.17655,1.17648
2021-04-05 00:26:00,1.17650,1.17664,1.17664,1.17649
2021-04-05 00:27:00,1.17663,1.17663,1.17667,1.17663
2021-04-05 00:28:00,1.17665,1.17658,1.17665,1.17658
2021-04-05 00:29:00,1.17660,1.17662,1.17663,1.17659
2021-04-05 00:30:00,1.17660,1.17652,1.17660,1.17652
2021-04-05 00:31:00,1.17660,1.17652,1.17660,1.17652
2021-04-05 00:32:00,1.17650,1.17638,1.17650,1.17637
2021-04-05 00:33:00,1.17639,1.17639,1.17640,1.17639
2021-04-05 00:34:00,1.17639,1.17663,1.17663,1.17639
2021-04-05 00:35:00,1.17664,1.17664,1.17665,1.17660
2021-04-05 00:36:00,1.17664,1.17663,1.17664,1.17657
2021-04-05 00:37:00,1.17664,1.17668,1.17669,1.17663
2021-04-05 00:38:00,1.17668,1.17669,1.17669,1.17657
2021-04-05 00:39:00,1.17669,1.17668,1.17673,1.17667
2021-04-05 00:40:00,1.17669,1.17671,1.17671,1.17668
2021-04-05 00:41:00,1.17669,1.17658,1.17669,1.17656
2021-04-05 00:42:00,1.17660,1.17666,1.17666,1.17660
2021-04-05 00:43:00,1.17667,1.17663,1.17670,1.17663
2021-04-05 00:44:00,1.17663,1.17656,1.17663,1.17653
2021-04-05 00:45:00,1.17656,1.17658,1.17658,1.17656
2021-04-05 00:46:00,1.17656,1.17658,1.17660,1.17655
2021-04-05 00:47:00,1.17659,1.17652,1.17659,1.17652
2021-04-05 00:48:00,1.17651,1.17649,1.17654,1.17648
2021-04-05 00:49:00,1.17653,1.17668,1.17670,1.17653
2021-04-05 00:50:00,1.17668,1.17660,1.17670,1.17656
2021-04-05 00:51:00,1.17658,1.17651,1.17658,1.17649
2021-04-05 00:52:00,1.17652,1.17665,1.17667,1.17652
2021-04-05 00:53:00,1.17665,1.17672,1.17680,1.17665
2021-04-05 00:54:00,1.17671,1.17649,1.17673,1.17644
2021-04-05 00:55:00,1.17642,1.17647,1.17657,1.17638
2021-04-05 00:56:00,1.17647,1.17636,1.17649,1.17636
2021-04-05 00:57:00,1.17636,1.17644,1.17644,1.17634
2021-04-05 00:58:00,1.17644,1.17649,1.17650,1.17643
2021-04-05 00:59:00,1.17648,1.17652,1.17656,1.17648
2021-04-05 01:00:00,1.17649,1.17649,1.17650,1.17647
2021-04-05 01:01:00,1.17652,1.17653,1.17657,1.17652
2021-04-05 01:02:00,1.17653,1.17658,1.17660,1.17653
2021-04-05 01:03:00,1.17657,1.17649,1.17657,1.17649
2021-04-05 01:04:00,1.17650,1.17664,1.17664,1.17650
2021-04-05 01:05:00,1.17664,1.17655,1.17666,1.17654
2021-04-05 01:06:00,1.17655,1.17657,1.17657,1.17652
2021-04-05 01:07:00,1.17656,1.17653,1.17656,1.17653
2021-04-05 01:08:00,1.17653,1.17649,1.17654,1.17649
2021-04-05 01:09:00,1.17649,1.17648,1.17649,1.17647
2021-04-05 01:10:00,1.17649,1.17649,1.17650,1.17647
2021-04-05 01:11:00,1.17649,1.17661,1.17661,1.17649
2021-04-05 01:12:00,1.17660,1.17658,1.17660,1.17658
2021-04-05 01:13:00,1.17659,1.17656,1.17659,1.17656
2021-04-05 01:14:00,1.17655,1.17651,1.17655,1.17648
2021-04-05 01:15:00,1.17651,1.17650,1.17653,1.17645
2021-04-05 01:16:00,1.17651,1.17648,1.17651,1.17645
2021-04-05 01:17:00,1.17649,1.17650,1.17650,1.17645
2021-04-05 01:18:00,1.17650,1.17653,1.17655,1.17649
2021-04-05 01:19:00,1.17653,1.17658,1.17658,1.17653
2021-04-05 01:20:00,1.17657,1.17668,1.17669,1.17657
2021-04-05 01:21:00,1.17669,1.17677,1.17677,1.17667
2021-04-05 01:22:00,1.17676,1.17677,1.17677,1.17664
2021-04-05 01:23:00,1.17678,1.17687,1.17687,1.17676
2021-04-05 01:24:00,1.17688,1.17683,1.17688,1.17678
2021-04-05 01:25:00,1.17684,1.17688,1.17688,1.17683
2021-04-05 01:26:00,1.17686,1.17684,1.17690,1.17683
2021-04-05 01:27:00,1.17685,1.17682,1.17687,1.17680
2021-04-05 01:28:00,1.17683,1.17683,1.17683,1.17679
2021-04-05 01:29:00,1.17683,1.17684,1.17689,1.17679
2021-04-05 01:30:00,1.17683,1.17684,1.17686,1.17678
2021-04-05 01:31:00,1.17683,1.17677,1.17683,1.17677
2021-04-05 01:32:00,1.17678,1.17672,1.17678,1.17672
2021-04-05 01:33:00,1.17674,1.17675,1.17678,1.17674
2021-04-05 01:34:00,1.17675,1.17678,1.17678,1.17672
2021-04-05 01:35:00,1.17678,1.17682,1.17682,1.17677
2021-04-05 01:36:00,1.17682,1.17676,1.17682,1.17673
2021-04-05 01:37:00,1.17679,1.17685,1.17685,1.17673
2021-04-05 01:38:00,1.17685,1.17681,1.17694,1.17677
2021-04-05 01:39:00,1.17682,1.17682,1.17686,1.17678
2021-04-05 01:40:00,1.17683,1.17676,1.17683,1.17675
2021-04-05 01:41:00,1.17677,1.17680,1.17685,1.17677
2021-04-05 01:42:00,1.17682,1.17683,1.17683,1.17682
2021-04-05 01:43:00,1.17683,1.17682,1.17683,1.17681
2021-04-05 01:44:00,1.17681,1.17681,1.17681,1.17681
2021-04-05 01:45:00,1.17679,1.17686,1.17686,1.17677
2021-04-05 01:46:00,1.17687,1.17692,1.17692,1.17687
2021-04-05 01:47:00,1.17693,1.17693,1.17694,1.17692
2021-04-05 01:48:00,1.17697,1.17700,1.17700,1.17696
2021-04-05 01:49:00,1.17699,1.17712,1.17712,1.17699
2021-04-05 01:50:00,1.17713,1.17718,1.17718,1.17712
2021-04-05 01:51:00,1.17717,1.17716,1.17721,1.17712
2021-04-05 01:52:00,1.17716,1.17713,1.17716,1.17713
2021-04-05 01:53:00,1.17713,1.17717,1.17717,1.17713
2021-04-05 01:54:00,1.17715,1.17701,1.17715,1.17701
2021-04-05 01:55:00,1.17702,1.17706,1.17711,1.17702
2021-04-05 01:56:00,1.17706,1.17690,1.17706,1.17689
2021-04-05 01:57:00,1.17692,1.17694,1.17698,1.17692
2021-04-05 01:58:00,1.17694,1.17700,1.17700,1.17694
2021-04-05 01:59:00,1.17701,1.17701,1.17705,1.17695
2021-04-05 02:00:00,1.17701,1.17699,1.17701,1.17696
2021-04-05 02:01:00,1.17700,1.17699,1.17705,1.17697
2021-04-05 02:02:00,1.17699,1.17706,1.17706,1.17699
2021-04-05 02:03:00,1.17706,1.17700,1.17706,1.17699
2021-04-05 02:04:00,1.17699,1.17701,1.17701,1.17697
2021-04-05 02:05:00,1.17699,1.17693,1.17699,1.17690
2021-04-05 02:06:00,1.17694,1.17701,1.17701,1.17694
2021-04-05 02:07:00,1.17700,1.17696,1.17700,1.17696
2021-04-05 02:08:00,1.17697,1.17687,1.17700,1.17687
2021-04-05 02:09:00,1.17688,1.17687,1.17689,1.17687
2021-04-05 02:10:00,1.17685,1.17681,1.17685,1.17681
2021-04-05 02:11:00,1.17680,1.17674,1.17685,1.17673
2021-04-05 02:12:00,1.17673,1.17682,1.17682,1.17673
2021-04-05 02:13:00,1.17684,1.17687,1.17687,1.17682
2021-04-05 02:14:00,1.17688,1.17688,1.17688,1.17688
2021-04-05 02:15:00,1.17687,1.17686,1.17687,1.17685
2021-04-05 02:16:00,1.17684,1.17682,1.17687,1.17680
2021-04-05 02:17:00,1.17683,1.17687,1.17687,1.17683
2021-04-05 02:18:00,1.17687,1.17675,1.17687,1.17675
2021-04-05 02:19:00,1.17674,1.17682,1.17682,1.17671
2021-04-05 02:20:00,1.17674,1.17682,1.17682,1.17671
2021-04-05 02:21:00,1.17682,1.17677,1.17686,1.17676
2021-04-05 02:22:00,1.17678,1.17687,1.17687,1.17678
2021-04-05 02:23:00,1.17688,1.17698,1.17699,1.17688
2021-04-05 02:24:00,1.17698,1.17684,1.17698,1.17684
2021-04-05 02:25:00,1.17684,1.17693,1.17693,1.17684
2021-04-05 02:26:00,1.17690,1.17689,1.17691,1.17688
2021-04-05 02:27:00,1.17688,1.17683,1.17689,1.17679
2021-04-05 02:28:00,1.17682,1.17683,1.17683,1.17682
2021-04-05 02:29:00,1.17684,1.17688,1.17690,1.17684
2021-04-05 02:30:00,1.17689,1.17679,1.17691,1.17679
2021-04-05 02:31:00,1.17680,1.17683,1.17687,1.17680
2021-04-05 02:32:00,1.17683,1.17687,1.17687,1.17683
2021-04-05 02:33:00,1.17688,1.17688,1.17690,1.17688
2021-04-05 02:34:00,1.17685,1.17682,1.17685,1.17681
2021-04-05 02:35:00,1.17681,1.17678,1.17682,1.17678
2021-04-05 02:36:00,1.17677,1.17677,1.17678,1.17674
2021-04-05 02:37:00,1.17677,1.17676,1.17679,1.17675
2021-04-05 02:38:00,1.17674,1.17674,1.17682,1.17674
2021-04-05 02:39:00,1.17674,1.17676,1.17676,1.17674
2021-04-05 02:40:00,1.17676,1.17677,1.17677,1.17672
2021-04-05 02:41:00,1.17677,1.17678,1.17678,1.17677
2021-04-05 02:42:00,1.17678,1.17681,1.17681,1.17677
2021-04-05 02:43:00,1.17680,1.17677,1.17683,1.17677
2021-04-05 02:44:00,1.17675,1.17676,1.17678,1.17671
2021-04-05 02:45:00,1.17676,1.17676,1.17676,1.17672
2021-04-05 02:46:00,1.17676,1.17675,1.17676,1.17674
2021-04-05 02:47:00,1.17674,1.17681,1.17687,1.17674
2021-04-05 02:48:00,1.17680,1.17681,1.17681,1.17680
2021-04-05 02:49:00,1.17681,1.17674,1.17681,1.17674
2021-04-05 02:50:00,1.17674,1.17686,1.17692,1.17674
2021-04-05 02:51:00,1.17685,1.17677,1.17685,1.17677
2021-04-05 02:52:00,1.17677,1.17677,1.17679,1.17677
2021-04-05 02:53:00,1.17674,1.17670,1.17676,1.17670
2021-04-05 02:54:00,1.17670,1.17666,1.17670,1.17666
2021-04-05 02:55:00,1.17666,1.17669,1.17671,1.17666
2021-04-05 02:56:00,1.17668,1.17668,1.17669,1.17665
2021-04-05 02:57:00,1.17667,1.17667,1.17667,1.17667
2021-04-05 02:58:00,1.17666,1.17662,1.17666,1.17662
2021-04-05 02:59:00,1.17664,1.17667,1.17668,1.17664
2021-04-05 03:00:00,1.17668,1.17666,1.17671,1.17664
2021-04-05 03:01:00,1.17666,1.17667,1.17667,1.17666
2021-04-05 03:02:00,1.17667,1.17674,1.17677,1.17666
2021-04-05 03:03:00,1.17667,1.17674,1.17677,1.17666
2021-04-05 03:04:00,1.17673,1.17657,1.17673,1.17656
2021-04-05 03:05:00,1.17656,1.17663,1.17665,1.17653
2021-04-05 03:06:00,1.17663,1.17664,1.17665,1.17660
2021-04-05 03:07:00,1.17663,1.17672,1.17672,1.17662
2021-04-05 03:08:00,1.17671,1.17670,1.17671,1.17666
2021-04-05 03:09:00,1.17669,1.17675,1.17675,1.17669
2021-04-05 03:10:00,1.17675,1.17675,1.17677,1.17675
2021-04-05 03:11:00,1.17676,1.17679,1.17679,1.17674
2021-04-05 03:12:00,1.17681,1.17682,1.17682,1.17681
2021-04-05 03:13:00,1.17681,1.17679,1.17681,1.17678
2021-04-05 03:14:00,1.17679,1.17679,1.17679,1.17678
2021-04-05 03:15:00,1.17678,1.17678,1.17678,1.17678
2021-04-05 03:16:00,1.17679,1.17684,1.17684,1.17677
2021-04-05 03:17:00,1.17679,1.17684,1.17684,1.17677
2021-04-05 03:18:00,1.17682,1.17682,1.17682,1.17682
2021-04-05 03:19:00,1.17683,1.17694,1.17694,1.17683
2021-04-05 03:20:00,1.17693,1.17699,1.17699,1.17693
2021-04-05 03:21:00,1.17700,1.17702,1.17703,1.17699
2021-04-05 03:22:00,1.17702,1.17704,1.17704,1.17701
2021-04-05 03:23:00,1.17703,1.17703,1.17703,1.17700
2021-04-05 03:24:00,1.17704,1.17703,1.17704,1.17702
2021-04-05 03:25:00,1.17704,1.17703,1.17704,1.17702
2021-04-05 03:26:00,1.17703,1.17703,1.17704,1.17703
2021-04-05 03:27:00,1.17702,1.17709,1.17709,1.17700
2021-04-05 03:28:00,1.17704,1.17703,1.17704,1.17700
2021-04-05 03:29:00,1.17702,1.17706,1.17706,1.17702
2021-04-05 03:30:00,1.17705,1.17707,1.17708,1.17702
2021-04-05 03:31:00,1.17707,1.17707,1.17708,1.17702
2021-04-05 03:32:00,1.17708,1.17703,1.17708,1.17702
2021-04-05 03:33:00,1.17708,1.17703,1.17708,1.17702
2021-04-05 03:34:00,1.17699,1.17699,1.17699,1.17699
2021-04-05 03:35:00,1.17701,1.17702,1.17702,1.17701
2021-04-05 03:36:00,1.17701,1.17701,1.17702,1.17698
2021-04-05 03:37:00,1.17701,1.17698,1.17701,1.17698
2021-04-05 03:38:00,1.17699,1.17701,1.17702,1.17698
2021-04-05 03:39:00,1.17700,1.17701,1.17702,1.17700
2021-04-05 03:40:00,1.17700,1.17701,1.17702,1.17698
2021-04-05 03:41:00,1.17699,1.17701,1.17701,1.17698
2021-04-05 03:42:00,1.17700,1.17702,1.17707,1.17700
2021-04-05 03:43:00,1.17702,1.17702,1.17702,1.17702
2021-04-05 03:44:00,1.17699,1.17702,1.17702,1.17699
2021-04-05 03:45:00,1.17699,1.17698,1.17699,1.17698
2021-04-05 03:46:00,1.17699,1.17701,1.17701,1.17698
2021-04-05 03:47:00,1.17701,1.17696,1.17701,1.17693
2021-04-05 03:48:00,1.17694,1.17692,1.17702,1.17692
2021-04-05 03:49:00,1.17691,1.17704,1.17704,1.17691
2021-04-05 03:50:00,1.17703,1.17703,1.17705,1.17703
2021-04-05 03:51:00,1.17704,1.17703,1.17708,1.17703
2021-04-05 03:52:00,1.17702,1.17703,1.17703,1.17701
2021-04-05 03:53:00,1.17703,1.17705,1.17706,1.17702
2021-04-05 03:54:00,1.17706,1.17705,1.17708,1.17704
2021-04-05 03:55:00,1.17705,1.17703,1.17705,1.17703
2021-04-05 03:56:00,1.17705,1.17703,1.17705,1.17703
2021-04-05 03:57:00,1.17703,1.17703,1.17703,1.17703
2021-04-05 03:58:00,1.17703,1.17703,1.17703,1.17703
2021-04-05 03:59:00,1.17704,1.17703,1.17708,1.17702
2021-04-05 04:00:00,1.17702,1.17703,1.17703,1.17700
2021-04-05 04:01:00,1.17703,1.17703,1.17703,1.17698
2021-04-05 04:02:00,1.17702,1.17702,1.17702,1.17702
2021-04-05 04:03:00,1.17702,1.17702,1.17703,1.17702
2021-04-05 04:04:00,1.17702,1.17702,1.17702,1.17702
2021-04-05 04:05:00,1.17700,1.17699,1.17700,1.17697
2021-04-05 04:06:00,1.17699,1.17703,1.17707,1.17699
2021-04-05 04:07:00,1.17703,1.17706,1.17707,1.17703
2021-04-05 04:08:00,1.17708,1.17702,1.17708,1.17701
2021-04-05 04:09:00,1.17702,1.17693,1.17702,1.17693
2021-04-05 04:10:00,1.17692,1.17683,1.17692,1.17680
2021-04-05 04:11:00,1.17683,1.17682,1.17688,1.17681
2021-04-05 04:12:00,1.17681,1.17671,1.17682,1.17671
2021-04-05 04:13:00,1.17672,1.17672,1.17672,1.17671
2021-04-05 04:14:00,1.17672,1.17667,1.17672,1.17666
2021-04-05 04:15:00,1.17665,1.17661,1.17666,1.17660
2021-04-05 04:16:00,1.17661,1.17660,1.17663,1.17657
2021-04-05 04:17:00,1.17660,1.17658,1.17663,1.17658
2021-04-05 04:18:00,1.17658,1.17658,1.17658,1.17658
2021-04-05 04:19:00,1.17657,1.17645,1.17657,1.17644
2021-04-05 04:20:00,1.17645,1.17653,1.17657,1.17645
2021-04-05 04:21:00,1.17653,1.17652,1.17653,1.17651
2021-04-05 04:22:00,1.17653,1.17651,1.17653,1.17651
2021-04-05 04:23:00,1.17651,1.17651,1.17653,1.17648
2021-04-05 04:24:00,1.17651,1.17643,1.17652,1.17643
2021-04-05 04:25:00,1.17645,1.17647,1.17648,1.17643
2021-04-05 04:26:00,1.17649,1.17647,1.17649,1.17645
2021-04-05 04:27:00,1.17647,1.17647,1.17649,1.17646
2021-04-05 04:28:00,1.17646,1.17642,1.17646,1.17642
2021-04-05 04:29:00,1.17642,1.17638,1.17642,1.17628
2021-04-05 04:30:00,1.17637,1.17627,1.17637,1.17626
2021-04-05 04:31:00,1.17630,1.17629,1.17631,1.17627
2021-04-05 04:32:00,1.17630,1.17627,1.17631,1.17627
2021-04-05 04:33:00,1.17626,1.17626,1.17626,1.17626
2021-04-05 04:34:00,1.17627,1.17622,1.17631,1.17622
2021-04-05 04:35:00,1.17623,1.17633,1.17633,1.17623
2021-04-05 04:36:00,1.17633,1.17634,1.17636,1.17633
2021-04-05 04:37:00,1.17633,1.17634,1.17634,1.17633
2021-04-05 04:38:00,1.17635,1.17634,1.17635,1.17634
2021-04-05 04:39:00,1.17633,1.17630,1.17633,1.17630
2021-04-05 04:40:00,1.17629,1.17626,1.17629,1.17623
2021-04-05 04:41:00,1.17623,1.17624,1.17624,1.17623
2021-04-05 04:42:00,1.17623,1.17623,1.17624,1.17619
2021-04-05 04:43:00,1.17623,1.17623,1.17624,1.17619
2021-04-05 04:44:00,1.17621,1.17618,1.17621,1.17613
2021-04-05 04:45:00,1.17616,1.17613,1.17616,1.17610
2021-04-05 04:46:00,1.17611,1.17608,1.17611,1.17608
2021-04-05 04:47:00,1.17608,1.17609,1.17610,1.17603
2021-04-05 04:48:00,1.17610,1.17618,1.17624,1.17610
2021-04-05 04:49:00,1.17618,1.17619,1.17619,1.17617
2021-04-05 04:50:00,1.17618,1.17614,1.17618,1.17614
2021-04-05 04:51:00,1.17613,1.17613,1.17613,1.17613
2021-04-05 04:52:00,1.17614,1.17614,1.17614,1.17612
2021-04-05 04:53:00,1.17613,1.17613,1.17614,1.17613
2021-04-05 04:54:00,1.17614,1.17601,1.17614,1.17601
2021-04-05 04:55:00,1.17601,1.17608,1.17608,1.17598
2021-04-05 04:56:00,1.17608,1.17598,1.17608,1.17593
2021-04-05 04:57:00,1.17599,1.17596,1.17599,1.17596
2021-04-05 04:58:00,1.17595,1.17596,1.17597,1.17593
2021-04-05 04:59:00,1.17598,1.17594,1.17599,1.17594
2021-04-05 05:00:00,1.17594,1.17599,1.17599,1.17594
2021-04-05 05:01:00,1.17598,1.17607,1.17609,1.17598
2021-04-05 05:02:00,1.17609,1.17599,1.17609,1.17598
2021-04-05 05:03:00,1.17599,1.17594,1.17599,1.17592
2021-04-05 05:04:00,1.17596,1.17607,1.17609,1.17596
2021-04-05 05:05:00,1.17608,1.17599,1.17608,1.17597
2021-04-05 05:06:00,1.17599,1.17595,1.17599,1.17594
2021-04-05 05:07:00,1.17597,1.17596,1.17599,1.17596
2021-04-05 05:08:00,1.17595,1.17589,1.17595,1.17589
2021-04-05 05:09:00,1.17589,1.17593,1.17594,1.17589
2021-04-05 05:10:00,1.17593,1.17592,1.17594,1.17592
2021-04-05 05:11:00,1.17593,1.17592,1.17595,1.17592
2021-04-05 05:12:00,1.17593,1.17599,1.17604,1.17593
2021-04-05 05:13:00,1.17599,1.17594,1.17599,1.17594
2021-04-05 05:14:00,1.17594,1.17599,1.17599,1.17593
2021-04-05 05:15:00,1.17596,1.17593,1.17596,1.17590
2021-04-05 05:16:00,1.17592,1.17600,1.17600,1.17592
2021-04-05 05:17:00,1.17592,1.17600,1.17600,1.17592
2021-04-05 05:18:00,1.17592,1.17600,1.17600,1.17592
2021-04-05 05:19:00,1.17600,1.17599,1.17600,1.17599
2021-04-05 05:20:00,1.17600,1.17599,1.17600,1.17599
2021-04-05 05:21:00,1.17599,1.17599,1.17599,1.17599
2021-04-05 05:22:00,1.17599,1.17599,1.17599,1.17599
2021-04-05 05:23:00,1.17597,1.17597,1.17597,1.17597
2021-04-05 05:24:00,1.17599,1.17598,1.17599,1.17597
2021-04-05 05:25:00,1.17599,1.17598,1.17599,1.17597
2021-04-05 05:26:00,1.17600,1.17609,1.17610,1.17598
2021-04-05 05:27:00,1.17609,1.17604,1.17609,1.17604
2021-04-05 05:28:00,1.17604,1.17603,1.17605,1.17602
2021-04-05 05:29:00,1.17603,1.17608,1.17608,1.17602
